stocks ret,ret_p
0.03523379788837144,0.0
0.10378911297983096,-0.33333333333333326
0.07445919051619332,-0.9459459459459459
0.11365681314607046,-0.588235294117647
0.35240800878958134,0.0
-0.17885867357821805,1.5290697674418605
0.14395677194871426,-0.8734177215189873
0.08429119308480804,-0.8363636363636364
0.06735747995435548,-0.6470588235294117
-0.04672055988195112,0.0
-0.08965623519246868,0.023809523809523725
-0.006057582735403466,0.2195121951219512
0.0885214400726213,-0.8177083333333334
0.02531167337333229,-0.798941798941799
0.06411274659304333,-0.16666666666666663
-0.022362301478496716,-0.6000000000000001
0.0463082994187658,-0.6666666666666666
0.02928869863628547,-0.9090909090909091
0.02157449978450554,0.03333333333333344
0.012924716943917502,-0.9
-0.011952124665694064,-0.5
0.0422284540673743,-0.5151515151515151
-0.017847483932912467,-0.7291666666666666
-0.018727729744470678,0.21195652173913038
-0.017146742815559834,0.7241379310344829
0.02342021349921164,-0.2222222222222221
0.0305077389724544,0.06896551724137945
-0.014578397617069472,-0.9655172413793104
-0.003481568548963865,-0.26470588235294124
0.0,-0.6190476190476191
-0.028128215443701365,-0.4864864864864865
0.06072821810041007,-0.92
0.1254078569244934,-0.7727272727272727
-0.14881885181365206,2.0
-0.033303321061464386,-0.7
-0.1618020402094743,1.8947368421052633
-0.07537067017928845,-0.75
0.006393525768052966,-0.4444444444444444
-0.29032261781392343,7.923076923076922
0.3781984142068455,-0.9230769230769231
0.14023203580326427,-0.5555555555555556
-0.19956898422647207,2.5249999999999995
-0.04238407449638926,-0.5820895522388059
0.024314579712597872,-0.8333333333333333
0.04705881462058481,-0.9239130434782609
-0.0772888440646502,-0.9285714285714286
0.005925485968648614,-0.75
-0.00253262778401786,-0.023809523809523836
-0.005690238975410766,-0.4565217391304348
0.041822998609679196,-0.6727272727272728
0.009464778395199769,-0.9615384615384616
0.02380303831198516,-0.9285714285714286
-0.00023819244895839642,2.0
0.04725779622956927,-0.5714285714285714
0.10162814779353813,0.1428571428571428
-0.015267163828584174,-0.09090909090909083
-0.12755507091557372,0.47058823529411753
-0.10494213595808322,3.9259259259259256
-0.0358824298946846,-0.27184466019417475
-0.07339788756165666,-0.045454545454545525
-0.05304204065138618,1.8571428571428572
0.09165667908150743,-0.6477611940298508
-0.05798356335048316,0.0
-0.035096133125603446,1.25
-0.018977699902268164,-0.25
0.02411023327730999,0.375
0.06580361807735868,-0.8846153846153846
0.06088687439284457,-0.7142857142857143
0.03655654438225442,-0.9411764705882353
-0.05397251270184911,-0.5454545454545454
-0.04726148945774611,0.7218045112781954
0.09841317376910919,-0.9854227405247813
-0.2493031184623814,13.947183098591552
-0.026916053230467973,0.0869565217391306
-0.13135533129170607,3.3463497453310698
0.010131206437902218,-0.8195121951219512
0.0258109866639884,-0.7074148296593187
0.02958813960772777,-0.921875
-0.04187598624572686,-0.6666666666666666
-0.0015883330743403645,-0.6666666666666666
-0.01921841040085681,0.5
0.010708887494911723,4.799999999999999
-0.005283969032249369,-0.5806451612903225
0.0195051517334921,-0.5833333333333333
0.04185675038399017,-0.44444444444444453
-0.016653234961001573,-0.19999999999999996
-0.04728599790567112,5.249999999999999
-0.005973436852719005,-0.7222222222222222
0.05693905846658498,-0.75
-0.054497910026248375,0.19672131147540983
0.04782238662355898,-0.7441860465116279
0.06301769201495233,-0.8780487804878049
0.02303960352487988,-0.8867924528301887
0.034659216109424795,-0.5384615384615385
-0.036833449833326815,-0.44444444444444453
0.03326581224322367,-0.6875
-0.05566459084211273,0.36612021857923494
0.025252562750078145,-0.9805825242718447
0.002920070114687201,-0.41086956521739126
0.1000967531976178,-0.9964726631393298
-0.08711588634972356,5.25
0.008743567366204186,-0.8555555555555555
-0.0266439529261151,-0.6564885496183206
-0.014334495043888063,-0.64
-0.016969041131543183,4.357142857142857
0.007283776987570656,-0.5869565217391304
0.07965952961110001,-0.8986486486486487
0.12731068678045476,-0.9557522123893806
-0.04835281956564652,-0.019999999999999907
0.09689122615084456,-0.8912280701754386
-0.04543090260123761,-0.6416184971098267
-0.07662229098825679,0.6884057971014494
-0.006109764908989512,0.08433734939759052
-0.05539298706622242,1.5925925925925921
-0.08176690176364942,4.183544303797468
-0.09120491400652364,1.9648241206030153
0.04947166766503108,-0.97
-0.03978421034785562,-0.2075892857142858
0.0716363624041767,-0.845679012345679
-0.03371291930407394,0.3250000000000002
0.034316956966454315,-0.9977777777777778
0.0796862744268223,-0.9974683544303797
-0.0250809258040402,0.09463276836158196
0.007685514318923392,-0.5
-0.01254036595238861,8.0
0.01555345832400934,0.0
0.13230624691359827,-0.25
0.0065192436831083,-0.4814814814814815
0.01690765639399583,-0.6666666666666666
0.047780160783168935,-0.8947368421052632
-0.04047817722551672,-0.33333333333333326
-0.028303982732600486,0.3333333333333335
-0.008194697225153202,0.0
0.17682646340682773,-0.9956331877729258
-0.02745388752221334,-0.5777777777777778
0.06720453747968813,-0.8757396449704142
-0.08930848793482182,-0.6666666666666666
-0.014978163348765228,0.5745856353591161
-0.04737172728441352,2.0263157894736845
0.324236946647283,-0.984375
-0.06615466669507664,-0.015384615384615441
-0.10335987813855729,0.0
0.04607961655503767,-0.5
0.011658511214230005,-0.7462686567164178
-0.017074350158544194,-0.6294416243654822
0.06267577017786286,-0.8899082568807339
-0.1787948987200122,6.63157894736842
0.06232081615227436,-0.762962962962963
-0.11127612033535339,2.8696969696969696
-0.0072001540898477545,0.7391304347826086
0.14785574242881516,-0.8830188679245283
0.017864595305738584,-0.9102564102564102
0.07804501264472519,-0.6505376344086022
-0.0065414130108949475,-0.8352941176470587
-0.05414648925435794,-0.3189655172413792
0.045967323990428355,-0.7058823529411764
0.1055480681868115,0.0
-0.018357538845871657,-0.20833333333333326
-0.03220473994261419,-0.8
-0.022789425151738096,-0.7142857142857143
-0.01637935584563699,-0.5
0.0,-0.6000000000000001
0.013843113849098643,-0.38095238095238093
-0.015463963770208755,-0.4
-0.02245369538431663,1.0
-0.0775045512079745,0.0
0.05313903601991088,-0.8571428571428571
0.023302116541613183,0.0
0.06456910149422379,-0.5
0.07655685747975283,-0.8571428571428571
-0.0914050798709517,1.4242424242424243
-0.02747353947616915,-0.1268656716417912
-0.0013480923611502993,-0.8527131782945736
0.057769456189164625,-0.961864406779661
0.11695729098692809,-0.4285714285714285
0.17343424297324805,-0.5454545454545454
-0.1588312350473725,2.4645669291338583
0.08254798612941427,-0.26086956521739124
-0.05430080687293204,-0.7037037037037037
0.08378321871665362,-0.9509803921568627
0.1549772340676241,-0.95
0.01239562829747487,-0.47916666666666663
0.04228051959367707,-0.875
0.034714255075973366,-0.8253968253968254
0.08266011623907321,-0.2666666666666666
0.007864729969329742,-0.33333333333333326
-0.17229336353709024,4.0
-0.07956447593397986,-0.9
-0.059615375798129144,-0.38888888888888884
-0.06919164873284034,1.1052631578947367
0.06469423332091728,-0.8676470588235294
-0.009506356062178312,-0.17675544794188858
0.04604379852000262,-0.6491228070175439
0.029949713407126266,-0.9011627906976745
-0.006272088359509209,-0.7454545454545454
-0.006661317424975444,1.1610169491525424
-0.07692304939603611,1.0833333333333335
-0.1405948165023121,5.449275362318842
0.0037998671147008167,-0.9705882352941176
0.012658249815233669,-0.98989898989899
0.05616095063984594,-0.5526315789473684
0.0012884628569553858,-0.6666666666666666
0.07076352375030925,-0.9090909090909091
-0.01964643977837288,0.04999999999999982
0.06986025721413669,-0.8387096774193548
0.0694949847247317,-0.9798657718120806
0.14084356395568087,-0.9789915966386554
-0.034750134705073266,-0.8618618618618619
-0.0032825841372973175,-0.8529411764705882
0.046674563306288164,-0.8214285714285714
-0.00878389595688045,0.04651162790697683
0.0883151631107355,0.25
-0.036530924626593464,-0.8333333333333333
-0.03870323470473769,-0.4444444444444444
-0.036062463909266707,-0.8
0.04585149886849771,-0.9090909090909091
0.12920249702057496,-0.875
0.03821113393039277,-0.8888888888888888
-0.01603835974262724,-0.13043478260869568
0.041705303545461314,-0.7477477477477478
-0.005841636751033441,-0.46153846153846156
-0.03423424336771086,-0.4545454545454546
0.09307820235919184,-0.9506172839506173
-0.1017274867423712,0.625
0.049664388567009166,-0.8095238095238095
-0.04570312729920256,-0.8333333333333333
0.07504645616935979,-0.7
0.03229927887602302,-0.8571428571428572
-0.0588055710233506,-0.46902654867256643
-0.401500315824766,6.168674698795181
-0.17668831886633274,1.0502092050209204
0.0646970664564066,-0.9125
-0.06795786541831139,-0.8852459016393442
0.06363986653148701,-0.704
0.26953464462571053,-0.926829268292683
-0.04593641040823915,0.7021276595744683
-0.0720242484772119,-0.5555555555555556
-0.042433924573682,1.0
0.04392389371683603,0.4545454545454546
0.033070242036156605,-0.7857142857142858
-0.038216550661144266,12.000000000000002
0.06974960615248116,-0.9911816578483245
0.12499251415088342,-0.9810964083175804
0.07678924656695352,-0.8295454545454546
0.14840953195125928,-0.9987421383647799
-0.10818716834024422,0.0
-0.03697475583933196,-0.6666666666666666
-0.010297398697802551,0.3333333333333335
-0.06186728995539725,-0.9047619047619048
-0.09130719779308782,1.9499999999999997
0.014920527410103412,-0.9777777777777777
0.007730696595788622,-0.33333333333333326
0.10268336551946988,-0.90625
0.056863170249023876,-0.8888888888888888
-0.07941488212017422,0.47058823529411753
0.20007632342588955,-0.8780487804878049
0.022346331404425657,-0.34285714285714275
0.054015686907623595,-0.2857142857142857
0.016986738812258872,-0.5
-0.028985464052053822,-0.33333333333333326
0.032781575132759144,-0.4736842105263158
-0.037080895491809374,2.571428571428571
0.012878644111704585,-0.18604651162790697
-0.1950867589004438,2.740282685512368
-0.12152735771319867,4.52967032967033
0.12056495106152898,-0.927536231884058
-0.026366507483577273,0.19999999999999996
-0.0614634405139467,4.047619047619048
-0.03223349945921927,0.6260162601626016
-0.03493874225224991,0.7297297297297298
0.016640809360772613,-0.8111111111111111
0.025234765496476408,1.6724137931034484
0.07550975609436539,-0.9811320754716981
0.0060456047880230734,-0.9818181818181818
0.22825787436700362,-0.9896193771626297
-0.07698968927644134,-0.33333333333333326
-0.011257025072867521,0.0
0.021067429463259568,0.25
0.03424996729422114,-0.875
-0.013347502954332069,-0.7142857142857142
0.061265800935668135,-0.6338028169014085
0.05702328156146863,-0.9
0.07399949416693685,-0.88
0.018844067268301457,-0.7333333333333334
-0.016711248765077347,-0.4565217391304348
-0.10191485173268944,1.7187345526445874
-0.09336481331512425,0.9204389574759946
-0.011750789375288284,0.4086502609992544
-0.031151957851723644,1.9661016949152539
0.029904832056761865,-0.9942528735632183
0.058991109551533194,-0.832051282051282
0.00869810959609385,-0.9564469914040115
-0.027440350736279373,-0.4032258064516129
0.07240654569624017,-0.8724409448818897
-0.22969187949439052,5.28
0.291329545537234,-0.875
0.08067942916417037,-0.6938775510204082
0.003881045125889937,-0.9761904761904762
0.0023299687022191318,-0.8671023965141612
-0.05262072601217571,0.032727272727272716
0.005837827979221499,-0.563265306122449
0.030118792415533724,-0.7736842105263158
-0.055601472321924916,-0.3282828282828283
-0.16533177719286718,2.75
-0.1286549647032954,-0.33333333333333337
-0.01144306145833962,-0.6829268292682926
0.04541771476737999,-0.75
0.02709164521279428,-0.6666666666666666
-0.0033167463069042613,0.0
0.06656220809128022,-0.25
-0.030028354468229268,1.3076923076923075
0.031218760889969666,-0.6833333333333333
-0.05779807159534733,2.4181818181818175
-0.030830344399406906,-0.4375
-0.05298343833732999,2.4426229508196724
0.008136717411746597,-0.8205128205128205
-0.04514796624578932,0.7857142857142856
0.025854681957739434,-0.736842105263158
0.09742650118342588,-0.95
-0.04197162360613782,-0.5
0.010042544437855794,-0.07499999999999996
0.0735339683403895,-0.8192771084337349
0.025500684702985055,-0.8125
-0.05924728140033153,0.7647058823529409
-0.04271004115345911,-0.4
-0.07923496555828513,-0.22222222222222232
0.07431676070350379,-0.8113207547169812
-0.07737674147264484,0.6528735632183906
-0.2228595545100206,2.2149532710280373
0.0138601365331108,-0.8543307086614174
-0.23071506338300818,2.3739130434782605
-0.045655367381613465,0.9039145907473307
0.11151359000134775,-0.9235294117647059
0.007956098608842721,-0.481967213114754
0.3141222672245967,-0.9090909090909091
-0.05532165778998266,-0.4137931034482758
0.16659913245403546,-0.3076923076923077
-0.013504440058930811,-0.75
-0.06192822745098825,-0.5
-0.158139517140943,1.4666666666666668
-0.09323518343472093,-0.14285714285714302
-0.029648485592691842,-0.5
-0.11301375119944135,0.09999999999999987
-0.12311588624404979,8.405940594059405
0.09222546958523892,-0.6909090909090909
0.012122883905725468,-0.6942857142857143
0.12777077400962034,-0.99
0.038612132066086824,-0.7926829268292683
-0.1657407342815269,-0.6
-0.11374405569385593,-0.39473684210526316
0.0894568565981615,0.0
-0.15126044493796864,-0.12499999999999989
-0.19375908040879553,0.0
-0.03895344682069579,0.16666666666666674
0.06052422095882726,-0.4642857142857143
0.03960959038816947,-0.27472527472527475
0.03653677318898629,-0.2777777777777778
-0.004800992550698213,-0.049180327868852514
-0.04483094757544648,-0.1230769230769232
0.014433944361164741,-0.09090909090909094
0.15651436492819304,-0.9769736842105263
-0.2390868833609302,1.1219512195121952
-0.06085377496508826,0.7333333333333334
-0.18508997665643145,-0.20000000000000007
-0.04772815044084455,2.0769230769230766
0.07941397414749574,-0.7575757575757576
-0.052246730243454054,-0.0847457627118644
-0.24557081408256154,4.09433962264151
0.2328239961605887,-0.9816849816849816
0.13925503587418664,-0.98
0.044009725721011916,-0.9847396768402155
0.05834686883665463,-0.8
-0.010506243771683632,-0.44680851063829785
-0.050595208472854813,-0.20000000000000007
-0.012825045326003148,-0.7777777777777778
-0.04055730211943698,0.5625
-0.030342083286697297,1.5777777777777775
-0.0693836861518915,-0.4
-0.018489699166802764,-0.96875
-0.11741996230496399,0.29795396419437337
0.007180812888998078,-0.8038461538461539
0.09878932406633001,-0.9711815561959655
-0.0338869564517148,0.7173913043478259
-0.08268330733229334,0.9307692307692308
0.11496856607506767,-0.9979591836734694
-0.04691561803763966,0.3968085106382979
0.02985497408936344,-0.9629032258064516
0.039730366281484075,-0.1875
0.002307156010503686,0.0
0.039516637109439534,-0.6666666666666666
0.06951524968794187,-0.9375
0.047426854340682834,-0.33333333333333326
-0.0037991164493746954,0.0
-0.06350857735453364,-0.3207547169811321
-0.12127849223076803,4.0
0.015624947526156285,-0.7
-0.07088863435830195,-0.6428571428571428
0.10096281197420987,-0.8870967741935484
-0.008440200320058655,-0.4642857142857143
0.03861978020537005,-0.5277777777777777
-0.0768489477106471,0.9642857142857142
0.018039519622912392,-0.6666666666666666
-0.06045911199598464,0.9811320754716981
-0.06630538310680145,5.095238095238096
-0.023439063744971067,4.529411764705881
-0.004216272244187413,0.17647058823529416
-0.045786287420713334,-0.07894736842105265
-0.015268074783054364,0.5
0.03345454762751121,0.0
-0.10215447137409372,16.142857142857142
-0.15855458983658877,0.5774999999999999
-0.061267532608946795,-0.681159420289855
0.151919839864596,-0.9328859060402684
0.1471252608233835,-0.7942386831275721
0.12623578785943446,-0.8468468468468469
-0.1417228456960391,1.5790754257907538
0.08704058001040327,0.0
-0.09703371517800408,-0.33333333333333326
0.06141014691646274,0.0
-0.0761173969174973,0.0
-0.0008474700205335362,-0.6666666666666666
-0.034231560744680034,0.0
-0.0664744863679374,0.5175537938844847
0.10967259156647335,-0.9610705596107056
-0.09745828230593856,1.1816770186335401
-0.09737009860008494,0.27319587628865993
-0.13118135510197926,0.48453608247422686
0.14048054878700977,-0.825
-0.13937980154924956,-0.33101045296167253
0.36048040199247144,-0.9041916167664671
0.21838378746092557,-0.844559585492228
-0.1773589508425989,1.2359154929577465
-0.28681896761288583,2.441379310344828
-0.013501804291821351,-0.8461538461538461
-0.015540736480823214,-0.6666666666666666
0.06074866355896402,-0.9166666666666666
-0.0800906465199902,-0.20454545454545459
-0.02800408591584458,-0.6428571428571428
-0.0028050533999779415,-0.5
-0.032683106710917564,-0.5714285714285715
0.03480598527040679,-0.5
-0.03593477367653353,0.0
-0.003030306554808737,0.0
-0.233937796319847,1.4797979797979797
0.0646104769952367,-0.6046511627906976
-0.022312028386285543,-0.31060606060606066
-0.02108873072320938,0.31355932203389836
-0.04541775393195446,-0.3275862068965517
0.16214105949998903,-0.9358974358974359
-0.1682978250957321,0.8512396694214874
0.09863872428214981,-0.7307692307692308
0.1426776071869349,-0.8329411764705883
0.02436749674718719,-0.7944915254237288
-0.06482083083427259,-0.4505494505494506
-0.13687937511867576,0.8691588785046729
0.053022445836241605,-0.9130434782608696
0.10220840263819131,-0.9917355371900827
0.03905247510540644,-0.9203980099502488
0.05227391388669411,-0.7323943661971831
0.07373956308846652,-0.9166666666666666
0.01111783329483984,-0.6938775510204082
-0.040282836111611986,-0.3090909090909092
0.007077424934352816,-0.2989690721649484
0.11779131004276655,-0.9476987447698745
-0.03784558934868221,0.09000000000000008
-0.13680813304706685,3.3166666666666664
0.07853354591947359,-0.6395348837209303
0.11686137123693774,-0.9871794871794872
-0.028124766793897082,-0.4077669902912622
0.01526418427231846,-0.9571428571428572
0.10413746278167801,-0.9404761904761905
-0.013492361714764534,-0.20370370370370372
-0.008858287340814286,-0.9257641921397379
0.0021472520119225624,-0.906054279749478
-0.03827324916471431,-0.37037037037037046
-0.005287574426627084,-0.5189003436426117
0.05120742780820908,-0.9390243902439024
0.09096895825064255,-0.8648648648648649
-0.012085855237907062,0.0869565217391306
-0.01726447840984291,-0.8823529411764706
0.12628074079947327,-0.724264705882353
-0.0922033208527272,0.8914728682170541
-0.07015306213473704,-0.7643504531722054
-0.01720727565081226,-0.4444444444444444
0.027568073116011504,-0.37209302325581395
-0.05174823944827989,0.4864864864864866
-0.019039031053622146,-0.6153846153846154
0.04050930012737286,-0.9473684210526316
0.003197191796715293,-0.16666666666666663
-0.13317510406582056,0.04166666666666674
0.012408960067490371,-0.2279411764705882
-0.003517953718688238,-0.8245614035087719
0.032690360700326604,-0.9290780141843972
0.0031927742154587158,1.754545454545454
0.21370973013938577,-0.8148148148148149
-0.036048062640488654,0.125
0.19970195901190246,0.0
-0.07372793662611421,1.0
-0.02241754879445912,-0.25
-0.03296143333903734,6.571428571428571
-0.13232148854078674,0.5714285714285714
-0.014414032484565853,-0.7222222222222222
0.02375392812938193,-0.23076923076923073
-0.06042497960192095,-0.33333333333333326
0.055939897294494445,-0.6666666666666666
0.013471899169688717,-0.33333333333333326
-0.05952373636823338,2.555555555555556
-0.0040477196928586645,-0.7894736842105263
0.0062689197226954985,-0.5
0.012262982506861642,-0.19047619047619035
-0.05486975014383366,1.3878504672897196
-0.03185295898822604,-0.8
-0.03864908141431078,-0.9246231155778895
-0.03361971869559932,-0.6382978723404256
0.0023934306864847876,-0.9855072463768116
0.0004334219243573578,-0.8421052631578947
-0.022860291922394804,-0.34285714285714275
0.03684867778921053,-0.6372549019607843
0.02791318036401247,-0.6976666666666667
-0.05457854599973677,0.14210526315789473
-0.023857734379918116,0.09999999999999987
0.04306944251340905,9.2
-0.037654434316080954,1.5
-0.07108733825482172,1.9729729729729732
-0.052008420014608814,-0.4
0.04610410237545026,0.6666666666666667
-0.028057080354382813,0.0
-0.030958239823689948,0.25
0.14590750682547426,-0.1875
-0.129471851254098,0.6666666666666667
0.006600066411891925,-0.8347368421052631
-0.020914354241090338,-0.25
-0.014532214170324798,-0.5454545454545454
-0.009628295097719786,-0.4117647058823529
-0.01576866342876948,-0.16666666666666663
0.057782030041946264,0.15625
-0.05437545588442627,0.2068965517241379
0.013216843367270359,-0.7272727272727273
-0.005190733709699469,-0.04516129032258065
-0.09310440510016937,2.168421052631579
0.1545303347423399,-0.9285714285714286
0.03050750691910431,-0.875
0.07155628043142248,-0.762962962962963
-0.05514438488412032,0.25
0.028018328151885763,-0.9642857142857143
-0.1373034236710874,1.5068493150684934
0.05807976438159579,-0.9833333333333333
0.049560632534384697,-0.7894736842105263
0.05242520148368146,-0.8666666666666667
0.011967286179115133,-0.21875
0.033421459372392937,-0.8695652173913043
-0.175692907316211,4.2542372881355925
0.019306020797607015,-0.9326145552560647
-0.01477042496975578,-0.8410852713178294
-0.13514618538052958,1.3608017817371936
-0.34608321176028667,2.749425287356322
0.14231632796622873,-0.9519230769230769
-0.12642860412597656,1.7462686567164178
0.022088990875427372,-0.9949494949494949
-0.2506599939677835,6.198067632850242
0.06150342719329904,1.2900763358778624
-0.17559637031376796,5.201646090534979
0.041913441654511496,-0.9479166666666666
-0.050073893901650846,0.2065217391304348
-0.02948830451760953,-0.8809523809523809
-0.008667421725969016,-0.8235294117647058
-0.06454025526417895,-0.6428571428571428
-0.031849646709974255,0.04166666666666674
-0.006591055197781137,-0.3647058823529411
-0.00610144930832468,1.0142857142857142
0.01635605926027961,-0.2500000000000001
0.06079402960925484,0.0
0.00456622354361369,0.0
-0.019972886115120936,-0.5729166666666667
0.10544930798311758,-0.859375
-0.03522261029107421,-0.75
-0.029486084844345783,-0.6388888888888888
0.0017996841342449166,-0.9545454545454546
-0.03438173757511853,0.07526881720430101
0.07186234994357354,-0.9772727272727273
-0.04085275402963684,-0.8608695652173913
0.07738994540757349,-0.8324022346368716
-0.09634995312063177,1.5
-0.0329044276713083,-0.1313559322033898
-0.0015295254868160635,-0.8392857142857143
0.05594920348040566,-0.9817351598173516
-0.08907256533041052,0.0
-0.16756984143882303,0.8799999999999999
-0.12444529514927793,0.6506493506493507
0.15626781745665475,-0.9767441860465116
-0.1401521671653131,0.01980198019801982
0.003131112567315242,-0.8436781609195402
0.05705808691903136,-0.9433333333333334
-0.08554922923410824,0.24100719424460437
0.04900754554578368,-0.9690721649484536
-0.07948279019935389,1.8282828282828283
0.10859444289948961,-0.9583333333333334
-0.011562751874406696,-0.8333333333333333
-0.008012692734342908,-0.3079584775086506
0.04773619824413311,-0.7943396226415094
0.026742968563532532,-0.5379310344827586
-0.0004382372403586299,0.3031161473087818
0.018263129799162447,-0.611111111111111
0.004147222390314065,0.5
0.016300895192267628,-0.5999999999999999
-0.10569101106607615,0.5
0.036592717910003625,-0.631578947368421
-0.10181820031368372,0.36363636363636354
-0.12052559511525152,1.4
-0.05015741202766155,2.0416666666666665
0.005640038866295161,0.17521367521367526
0.06652573560877073,-0.88
-0.026455424453017184,1.3469387755102038
-0.011296962662943777,-0.678082191780822
-0.029104350999281103,-0.6547619047619048
-0.054170273922422796,2.310344827586207
0.026701172925039485,-0.9333333333333333
0.13325734183759708,-0.8275862068965517
-0.03345232904616435,-0.6363636363636364
0.011538542657211881,0.0
-0.24117383071298226,6.115384615384616
0.0,0.0
0.04316567760233103,-0.10000000000000009
0.07553108159691879,-0.625
-0.06131263517982788,-0.16666666666666663
0.12398918996434327,-0.6666666666666666
0.052652920384828494,-0.7077922077922079
0.056041291333488674,-0.3827160493827161
-0.06776881384554156,-0.5
0.0017416965690741915,-0.52
0.25184707054415645,-0.8571428571428571
0.039866401783175576,-0.27692307692307694
0.10728989776429265,-0.868421052631579
0.03749288565482711,-0.7727272727272727
-0.026315901512641293,-0.09090909090909083
0.0790815683180166,-0.75
0.07468479303899778,-0.7727272727272727
0.26918074825252014,-0.8888888888888888
-0.25683125428974807,1.0138888888888888
-0.023743056114644556,-0.6565934065934066
0.05224721039535063,-0.4
-0.23047579252611916,0.2875816993464051
0.15755833048663548,-0.6153846153846154
0.16161337464587522,-0.876750700280112
-0.03655041616953625,0.3925619834710745
0.052479241546043554,-0.5
-0.034825861211773335,-0.625
-0.08628324672117305,0.0
-0.10891673802626445,-0.75
0.06894209231447146,-0.75
0.03328036606013929,-0.9333333333333333
0.06793134170467585,-0.8333333333333333
-0.08688520235692576,0.5
-0.14059406164966015,0.45833333333333326
0.15226344611950382,-0.8076923076923077
0.027167378755267535,-0.7714285714285714
-0.16944682861845306,0.9312977099236639
0.0019973149190974926,-0.5
0.03429016510618221,-0.10169491525423724
-0.07352662620279482,0.0
-0.02401741440795402,0.17808219178082196
-0.061997787001290106,6.8
0.020393332092494054,0.7857142857142856
-0.027394413060211065,0.011904761904761862
-0.041186478227974055,-0.9795918367346939
-0.02169011792106812,-0.15528700906344417
-0.21790457452041323,4.566895822316234
-0.3511660252264417,4.671428571428572
0.07345135743661424,-0.785234899328859
